Id,Active,date,price
96ea,false,2016-02-03,8.7675
7e0b,false,2016-02-04,8.7450
f519,false,2016-02-05,8.6750
fcdd,false,2016-02-08,8.6250
55ec,false,2016-02-09,8.6325
d0e1,false,2016-02-10,8.6225
cdd8,false,2016-02-11,8.7350
5198,false,2016-02-12,8.7275
3566,false,2016-02-16,8.7975
9a8f,false,2016-02-17,8.8250
389c,false,2016-02-18,8.7975
b495,false,2016-02-19,8.7825
a34a,false,2016-02-22,8.8100
225b,false,2016-02-23,8.6925
501a,false,2016-02-24,8.6845
1b8b,false,2016-02-25,8.6160
bd2f,false,2016-02-26,8.6010
f2dc,false,2016-02-29,8.5940
2da2,false,2016-03-01,8.5800
d7e4,false,2016-03-02,8.6150
1832,false,2016-03-03,8.6375
4db4,false,2016-03-04,8.7850
ae55,false,2016-03-07,8.8175
7b87,false,2016-03-08,8.8450
af0e,false,2016-03-09,8.8575
2030,false,2016-03-10,8.8925
3d31,false,2016-03-11,8.9575
dc1a,false,2016-03-14,8.9575
a1fd,false,2016-03-15,8.9200
c338,false,2016-03-16,8.9450
2cc1,false,2016-03-17,8.9775
f80c,false,2016-03-18,8.9750
9283,false,2016-03-21,9.0200
930d,false,2016-03-22,9.1025
223d,false,2016-03-23,9.0525
6b63,false,2016-03-24,9.1050
a7fb,false,2016-03-28,9.0900
b0d7,false,2016-03-29,9.1600
1124,false,2016-03-30,9.0900
9591,false,2016-03-31,9.1075
8bba,false,2016-04-01,9.1825
2636,false,2016-04-04,9.1350
465c,false,2016-04-05,9.0475
e67a,false,2016-04-06,9.0800
f813,false,2016-04-07,9.0450
5d03,false,2016-04-08,9.1675
0650,false,2016-04-11,9.2825
f85e,false,2016-04-12,9.3625
f67e,false,2016-04-13,9.5575
e2e4,false,2016-04-14,9.4800
e2a6,false,2016-04-15,9.5600
7dc5,false,2016-04-18,9.5425
586b,false,2016-04-19,9.8550
37e7,false,2016-04-20,10.0975
e825,false,2016-04-21,10.1875
e329,false,2016-04-22,9.8700
2de0,false,2016-04-25,9.9975
4940,false,2016-04-26,10.1965
9c04,false,2016-04-27,10.2280
3c28,false,2016-04-28,10.2370
91d2,false,2016-04-29,10.2800
a958,false,2016-05-02,10.4375
dfe1,false,2016-05-03,10.3000
fe0f,false,2016-05-04,10.3400
f637,false,2016-05-05,10.1225
5eab,false,2016-05-06,10.3475
d900,false,2016-05-09,10.2650
c286,false,2016-05-10,10.8400
fe53,false,2016-05-11,10.7825
f439,false,2016-05-12,10.7200
9187,false,2016-05-13,10.6500
52a9,false,2016-05-16,10.6450
ffc0,false,2016-05-17,10.8025
7e66,false,2016-05-18,10.7525
117e,false,2016-05-19,10.7150
bf1e,false,2016-05-20,10.7425
a0d2,false,2016-05-23,10.5850
5f3d,false,2016-05-24,10.5475
b045,false,2016-05-25,10.8550
3b52,false,2016-05-26,10.7975
57db,false,2016-05-27,10.8650
0892,false,2016-05-31,10.7850
450f,false,2016-06-01,10.9975
df2f,false,2016-06-02,11.4425
3baa,false,2016-06-03,11.3200
3031,false,2016-06-06,11.3825
27c4,false,2016-06-07,11.4125
3586,false,2016-06-08,11.7775
640b,false,2016-06-09,11.7600
f668,false,2016-06-10,11.7825
cc82,false,2016-06-13,11.6900
d86c,false,2016-06-14,11.6950
a233,false,2016-06-15,11.5600
bf47,false,2016-06-16,11.3450
68be,false,2016-06-17,11.5950
fbd5,false,2016-06-20,11.4350
c02e,false,2016-06-21,11.3325
ac9d,false,2016-06-22,11.3750
274e,false,2016-06-23,11.2450
d056,false,2016-06-24,11.0300
872f,false,2016-06-27,11.3235
4b54,false,2016-06-28,11.4880
c4d1,false,2016-06-29,11.4210
7218,false,2016-06-30,11.7440
5c4d,false,2016-07-01,11.6425
e378,false,2016-07-05,11.1000
7790,false,2016-07-06,11.0150
9dfd,false,2016-07-07,10.5050
c766,false,2016-07-08,10.8325
32cd,false,2016-07-11,10.7700
6cc6,false,2016-07-12,11.0225
6fff,false,2016-07-13,11.2275
bd42,false,2016-07-14,10.8375
4387,false,2016-07-15,10.7250
a558,false,2016-07-18,10.7825
9b78,false,2016-07-19,10.4400
0e65,false,2016-07-20,10.2700
f876,false,2016-07-21,10.3250
0fbd,false,2016-07-22,10.0650
aba8,false,2016-07-25,9.8375
2edd,false,2016-07-26,9.9180
1bda,false,2016-07-27,10.0620
ee5e,false,2016-07-28,9.9735
1615,false,2016-07-29,10.2250
2199,false,2016-08-01,9.8125
ec40,false,2016-08-02,9.7125
45b0,false,2016-08-03,9.7350
06d3,false,2016-08-04,9.7350
2219,false,2016-08-05,9.8800
91be,false,2016-08-08,10.0125
786b,false,2016-08-09,10.0500
79b4,false,2016-08-10,9.9850
1ff0,false,2016-08-11,10.0175
c773,false,2016-08-12,9.9900
d20e,false,2016-08-15,10.2375
b821,false,2016-08-16,10.1950
76e4,false,2016-08-17,10.3050
04c4,false,2016-08-18,10.3225
c617,false,2016-08-19,10.2700
cfc6,false,2016-08-22,10.3525
6c94,false,2016-08-23,10.3425
333f,false,2016-08-24,10.3075
2b46,false,2016-08-25,9.9825
b0cb,false,2016-08-26,9.8605
4774,false,2016-08-29,9.7565
8209,false,2016-08-30,9.5665
18a4,false,2016-08-31,9.4640
c71b,false,2016-09-01,9.4375
3a47,false,2016-09-02,9.5250
f966,false,2016-09-06,9.5975
8645,false,2016-09-07,9.7550
ef64,false,2016-09-08,9.7675
fc82,false,2016-09-09,9.8025
7201,false,2016-09-12,9.6425
aac5,false,2016-09-13,9.4400
c660,false,2016-09-14,9.4275
a7bd,false,2016-09-15,9.5050
212a,false,2016-09-16,9.6600
463a,false,2016-09-19,9.7250
fe1c,false,2016-09-20,9.8975
cc8e,false,2016-09-21,9.7550
eca4,false,2016-09-22,9.7650
4521,false,2016-09-23,9.5500
6722,false,2016-09-26,9.4525
83af,false,2016-09-27,9.5250
dda1,false,2016-09-28,9.4550
a774,false,2016-09-29,9.5025
409c,false,2016-09-30,9.5400
ff1f,false,2016-10-03,9.7300
6804,false,2016-10-04,9.6350
cc3d,false,2016-10-05,9.5675
7b5f,false,2016-10-06,9.5850
8e77,false,2016-10-07,9.5675
1314,false,2016-10-10,9.5450
fea1,false,2016-10-11,9.5425
0083,false,2016-10-12,9.4550
18c5,false,2016-10-13,9.5625
3797,false,2016-10-14,9.6250
40b4,false,2016-10-17,9.7825
6b9b,false,2016-10-18,9.7250
e4c0,false,2016-10-19,9.8150
3b7d,false,2016-10-20,9.7550
7346,false,2016-10-21,9.8300
f564,false,2016-10-24,9.9200
55c5,false,2016-10-25,9.9075
ce5d,false,2016-10-26,10.1220
f90b,false,2016-10-27,10.1855
e4b8,false,2016-10-28,10.0770
b85f,false,2016-10-31,10.0985
3a9b,false,2016-11-01,9.9325
23aa,false,2016-11-02,9.8650
c9ea,false,2016-11-03,9.8950
1c02,false,2016-11-04,9.9075
e88b,false,2016-11-07,9.9850
08b9,false,2016-11-08,10.1125
fcec,false,2016-11-09,9.9100
abc4,false,2016-11-10,9.9800
84ef,false,2016-11-11,9.8600
2aba,false,2016-11-14,9.8425
abc5,false,2016-11-15,9.8950
fd59,false,2016-11-16,9.8575
82a5,false,2016-11-17,9.8950
a50e,false,2016-11-18,9.9375
e126,false,2016-11-21,10.2025
0085,false,2016-11-22,10.3000
9299,false,2016-11-23,10.3425
f8c6,false,2016-11-25,10.4600
36b3,false,2016-11-28,10.5600
f599,false,2016-11-29,10.4250
a7c6,false,2016-11-30,10.3225
79fe,false,2016-12-01,10.2975
0ae6,false,2016-12-02,10.2750
7320,false,2016-12-05,10.4350
b205,false,2016-12-06,10.4775
13dc,false,2016-12-07,10.4900
7cbb,false,2016-12-08,10.2700
7b2e,false,2016-12-09,10.3750
a017,false,2016-12-12,10.3100
1fbd,false,2016-12-13,10.2800
789e,false,2016-12-14,10.2375
2144,false,2016-12-15,10.2900
bd67,false,2016-12-16,10.3675
2d30,false,2016-12-19,10.2150
8605,false,2016-12-20,10.0525
056c,false,2016-12-21,10.0675
6341,false,2016-12-22,9.9450
f4b4,false,2016-12-23,9.8900
30df,false,2016-12-27,10.1665
05d7,false,2016-12-28,10.1065
4cb3,false,2016-12-29,10.0895
7bb7,false,2016-12-30,10.0250
fe97,false,2017-01-03,9.9500
7670,false,2017-01-04,10.1525
d538,false,2017-01-05,10.1250
27f7,false,2017-01-06,9.9475
b08b,false,2017-01-09,10.0525
e0a2,false,2017-01-10,10.1375
69af,false,2017-01-11,10.1150
22b2,false,2017-01-12,10.4025
a7f6,false,2017-01-13,10.4625
bf4c,false,2017-01-17,10.6925
d843,false,2017-01-18,10.7500
81bf,false,2017-01-19,10.7025
1e6d,false,2017-01-20,10.6750
429e,false,2017-01-23,10.5775
1f21,false,2017-01-24,10.5850
ebf1,false,2017-01-25,10.5525
8e11,false,2017-01-26,10.4950
ad36,false,2017-01-27,10.4925
f623,false,2017-01-30,10.2275
0f2e,false,2017-01-31,10.2450
b462,false,2017-02-01,10.3675
37cd,false,2017-02-02,10.3725
6367,false,2017-02-03,10.2700
7f8c,false,2017-02-06,10.3600
62fc,false,2017-02-07,10.4275
30bf,false,2017-02-08,10.5875
8ba0,false,2017-02-09,10.5050
b016,false,2017-02-10,10.5900
3df8,false,2017-02-13,10.5425
d0ec,false,2017-02-14,10.4500
db46,false,2017-02-15,10.6125
5e79,false,2017-02-16,10.4375
befd,false,2017-02-17,10.3250
c676,false,2017-02-21,10.2625
c5cb,false,2017-02-22,10.2275
1e7f,false,2017-02-23,10.1370
06ec,false,2017-02-24,10.1780
e063,false,2017-02-27,10.1760
5f5b,false,2017-02-28,10.3360
7e98,false,2017-03-01,10.5175
8f85,false,2017-03-02,10.3725
943b,false,2017-03-03,10.3750
8037,false,2017-03-06,10.3725
f882,false,2017-03-07,10.2525
535d,false,2017-03-08,10.2175
f5e7,false,2017-03-09,10.1100
4804,false,2017-03-10,10.0650
a2c4,false,2017-03-13,10.0600
87df,false,2017-03-14,9.9925
d392,false,2017-03-15,9.9800
f3bc,false,2017-03-16,10.0150
d3f8,false,2017-03-17,10.0000
3351,false,2017-03-20,9.9950
1919,false,2017-03-21,10.0150
9fdc,false,2017-03-22,9.9975
3a32,false,2017-03-23,9.9100
d804,false,2017-03-24,9.7575
7bac,false,2017-03-27,9.7150
4792,false,2017-03-28,9.7200
8bb0,false,2017-03-29,9.6900
de6e,false,2017-03-30,9.6300
edcf,false,2017-03-31,9.4600
eebd,false,2017-04-03,9.3825
b56f,false,2017-04-04,9.3775
3d03,false,2017-04-05,9.4425
5b9d,false,2017-04-06,9.4150
7b21,false,2017-04-07,9.4200
c59c,false,2017-04-10,9.4175
0e7e,false,2017-04-11,9.3925
46c0,false,2017-04-12,9.4775
30bb,false,2017-04-13,9.5550
47af,false,2017-04-17,9.5325
daf5,false,2017-04-18,9.4600
5105,false,2017-04-19,9.5025
4a0b,false,2017-04-20,9.4675
540b,false,2017-04-21,9.5100
5e9b,false,2017-04-24,9.6125
e101,false,2017-04-25,9.5660
5ee0,false,2017-04-26,9.5005
004d,false,2017-04-27,9.5265
54ee,false,2017-04-28,9.5405
5c17,false,2017-05-01,9.7025
6659,false,2017-05-02,9.6875
1ab6,false,2017-05-03,9.7525
6896,false,2017-05-04,9.7425
8378,false,2017-05-05,9.7300
b70c,false,2017-05-08,9.6475
d779,false,2017-05-09,9.7400
d4b2,false,2017-05-10,9.7025
160f,false,2017-05-11,9.6625
93aa,false,2017-05-12,9.6300
d653,false,2017-05-15,9.6525
da92,false,2017-05-16,9.7625
76d4,false,2017-05-17,9.7575
9e1a,false,2017-05-18,9.4475
cdc8,false,2017-05-19,9.5300
f2d3,false,2017-05-22,9.5650
432a,false,2017-05-23,9.4825
f2c1,false,2017-05-24,9.4825
184e,false,2017-05-25,9.3950
4092,false,2017-05-26,9.2650
a231,false,2017-05-30,9.1275
b360,false,2017-05-31,9.1600
4a8a,false,2017-06-01,9.1225
98d6,false,2017-06-02,9.2125
1835,false,2017-06-05,9.2200
c88d,false,2017-06-06,9.2350
2593,false,2017-06-07,9.3075
d945,false,2017-06-08,9.3800
0e7d,false,2017-06-09,9.4150
ed34,false,2017-06-12,9.3125
28bf,false,2017-06-13,9.3250
0feb,false,2017-06-14,9.3175
aab4,false,2017-06-15,9.3475
f15d,false,2017-06-16,9.3900
8397,false,2017-06-19,9.3775
1b39,false,2017-06-20,9.2775
cf3b,false,2017-06-21,9.1875
e3f3,false,2017-06-22,9.0400
54fb,false,2017-06-23,9.0450
7b6b,false,2017-06-26,9.0675
3096,false,2017-06-27,9.1220
37c3,false,2017-06-28,9.1600
0e20,false,2017-06-29,9.1865
8af1,false,2017-06-30,9.4605
0cf1,false,2017-07-03,9.7000
b091,false,2017-07-05,9.8175
d902,false,2017-07-06,9.8575
1501,false,2017-07-07,10.0100
8655,false,2017-07-10,10.2475
70b1,false,2017-07-11,10.2925
0f57,false,2017-07-12,10.2075
fcdd,false,2017-07-13,9.7550
ab5e,false,2017-07-14,9.8900
952f,false,2017-07-17,9.8500
0dfd,false,2017-07-18,9.8950
8c3e,false,2017-07-19,9.9975
11df,false,2017-07-20,10.1325
c88c,false,2017-07-21,10.0900
4248,false,2017-07-24,9.9750
60e9,false,2017-07-25,9.8150
515d,false,2017-07-26,9.8975
2805,false,2017-07-27,9.9685
cc34,false,2017-07-28,10.0390
1e9b,false,2017-07-31,9.9850
6a06,false,2017-08-01,9.6425
f5e9,false,2017-08-02,9.7075
f663,false,2017-08-03,9.5400
f974,false,2017-08-04,9.5225
7f50,false,2017-08-07,9.6400
68dc,false,2017-08-08,9.6700
97fd,false,2017-08-09,9.6600
f753,false,2017-08-10,9.3400
8827,false,2017-08-11,9.3825
6b55,false,2017-08-14,9.3275
119a,false,2017-08-15,9.2175
c491,false,2017-08-16,9.2175
1534,false,2017-08-17,9.3025
a656,false,2017-08-18,9.3750
4cf8,false,2017-08-21,9.3250
dcce,false,2017-08-22,9.3375
d82d,false,2017-08-23,9.3500
7721,false,2017-08-24,9.4125
b18a,false,2017-08-25,9.3900
654e,false,2017-08-28,9.3645
b4ae,false,2017-08-29,9.3335
c2d3,false,2017-08-30,9.2915
1179,false,2017-08-31,9.4345
31d3,false,2017-09-01,9.4950
65fa,false,2017-09-05,9.6850
e436,false,2017-09-06,9.7100
fad4,false,2017-09-07,9.6875
89ff,false,2017-09-08,9.6200
a5f0,false,2017-09-11,9.6000
3fa7,false,2017-09-12,9.5050
8955,false,2017-09-13,9.6050
1766,false,2017-09-14,9.7600
5555,false,2017-09-15,9.6875
1a44,false,2017-09-18,9.6775
28e1,false,2017-09-19,9.6550
9833,false,2017-09-20,9.7000
6295,false,2017-09-21,9.7075
7eb3,false,2017-09-22,9.8425
3908,false,2017-09-25,9.7125
90f5,false,2017-09-26,9.6350
3e54,false,2017-09-27,9.6550
5c8b,false,2017-09-28,9.5950
151e,false,2017-09-29,9.6825
b7fe,false,2017-10-02,9.5725
2713,false,2017-10-03,9.5525
2511,false,2017-10-04,9.5825
9922,false,2017-10-05,9.6825
bb48,false,2017-10-06,9.7225
8a39,false,2017-10-09,9.6675
983f,false,2017-10-10,9.6600
3a36,false,2017-10-11,9.6525
a53d,false,2017-10-12,9.9200
49e0,false,2017-10-13,10.0025
69ee,false,2017-10-16,9.9100
9840,false,2017-10-17,9.8475
49a5,false,2017-10-18,9.8425
b1a3,false,2017-10-19,9.8650
d5e6,false,2017-10-20,9.7875
1ebb,false,2017-10-23,9.8075
4433,false,2017-10-24,9.7550
eb78,false,2017-10-25,9.7550
e65d,false,2017-10-26,9.7350
2459,false,2017-10-27,9.7975
9c8f,false,2017-10-30,9.7980
6a62,false,2017-10-31,9.8255
1da8,false,2017-11-01,9.9125
5175,false,2017-11-02,9.9925
e0f5,false,2017-11-03,9.8675
a60c,false,2017-11-06,9.9400
0d68,false,2017-11-07,9.9600
3f32,false,2017-11-08,9.9850
7827,false,2017-11-09,9.8500
c436,false,2017-11-10,9.8700
fe85,false,2017-11-13,9.7425
1016,false,2017-11-14,9.6775
ede8,false,2017-11-15,9.7625
c88f,false,2017-11-16,9.7200
a299,false,2017-11-17,9.9050
1fce,false,2017-11-20,9.9000
82d7,false,2017-11-21,9.8900
3027,false,2017-11-22,9.9725
f218,false,2017-11-24,9.9325
19c6,false,2017-11-27,9.9600
f9a4,false,2017-11-28,9.9300
c186,false,2017-11-29,9.9250
6e34,false,2017-11-30,9.8575
fb13,false,2017-12-01,9.9425
ed39,false,2017-12-04,9.9850
a4c0,false,2017-12-05,10.0850
c4de,false,2017-12-06,10.0275
4321,false,2017-12-07,9.9200
65c7,false,2017-12-08,9.8975
7ab2,false,2017-12-11,9.8250
2b62,false,2017-12-12,9.7575
c0a4,false,2017-12-13,9.7925
489c,false,2017-12-14,9.6775
1828,false,2017-12-15,9.6725
8d89,false,2017-12-18,9.6150
0b52,false,2017-12-19,9.5600
a2f1,false,2017-12-20,9.5400
4ac0,false,2017-12-21,9.4875
bffd,false,2017-12-22,9.4950
efe8,false,2017-12-26,9.6150
5c4d,false,2017-12-27,9.6030
3ba3,false,2017-12-28,9.5235
f933,false,2017-12-29,9.5975
c0b6,false,2018-01-02,9.6475
1213,false,2018-01-03,9.6875
4527,false,2018-01-04,9.6775
d908,false,2018-01-05,9.7075
ac53,false,2018-01-08,9.6675
d12d,false,2018-01-09,9.6375
4949,false,2018-01-10,9.5500
6569,false,2018-01-11,9.5000
55ba,false,2018-01-12,9.6050
759a,false,2018-01-16,9.6800
b80d,false,2018-01-17,9.6875
7eba,false,2018-01-18,9.7300
3eba,false,2018-01-19,9.7725
6040,false,2018-01-22,9.8425
50c9,false,2018-01-23,9.8625
5676,false,2018-01-24,9.9225
9273,false,2018-01-25,9.9225
8b50,false,2018-01-26,9.8550
a5b9,false,2018-01-29,9.9150
8339,false,2018-01-30,10.0025
dda4,false,2018-01-31,9.9575
7d58,false,2018-02-01,9.8500
018e,false,2018-02-02,9.7875
de6b,false,2018-02-05,9.6975
4775,false,2018-02-06,9.8625
4e3c,false,2018-02-07,9.8300
34a1,false,2018-02-08,9.8775
643a,false,2018-02-09,9.8300
7435,false,2018-02-12,10.0175
c49e,false,2018-02-13,10.1175
6ea8,false,2018-02-14,10.1725
9eda,false,2018-02-15,10.2425
e315,false,2018-02-16,10.2150
76df,false,2018-02-20,10.2650
b49b,false,2018-02-21,10.3425
c2c0,false,2018-02-22,10.3200
605a,false,2018-02-23,10.3850
4eb2,false,2018-02-26,10.3895
e47d,false,2018-02-27,10.4490
00e7,false,2018-02-28,10.5340
5199,false,2018-03-01,10.6800
2be5,false,2018-03-02,10.7100
abd4,false,2018-03-05,10.7750
fc3a,false,2018-03-06,10.7475
a512,false,2018-03-07,10.6525
59c7,false,2018-03-08,10.6400
7c67,false,2018-03-09,10.3925
70dd,false,2018-03-12,10.4100
2d59,false,2018-03-13,10.4875
84c1,false,2018-03-14,10.3225
d6a0,false,2018-03-15,10.4075
4bcc,false,2018-03-16,10.4950
04ec,false,2018-03-19,10.2250
8844,false,2018-03-20,10.2825
eee3,false,2018-03-21,10.2975
9002,false,2018-03-22,10.2975
fe22,false,2018-03-23,10.2825
6183,false,2018-03-26,10.2550
61c8,false,2018-03-27,10.1950
4ef1,false,2018-03-28,10.1800
c4ae,false,2018-03-29,10.4475
ba93,false,2018-04-02,10.3550
fe04,false,2018-04-03,10.3800
80c4,false,2018-04-04,10.1525
8ed9,false,2018-04-05,10.3125
e75d,false,2018-04-06,10.3375
932a,false,2018-04-09,10.4700
7ae9,false,2018-04-10,10.5000
f354,false,2018-04-11,10.4775
808e,false,2018-04-12,10.6075
16c6,false,2018-04-13,10.5425
0a5d,false,2018-04-16,10.4200
a443,false,2018-04-17,10.4600
4fa4,false,2018-04-18,10.4175
6428,false,2018-04-19,10.3725
a7c5,false,2018-04-20,10.2875
51f7,false,2018-04-23,10.2075
d6ed,false,2018-04-24,10.2225
4577,false,2018-04-25,10.2985
e4ae,false,2018-04-26,10.3260
0ef3,false,2018-04-27,10.5175
35a9,false,2018-04-30,10.4635
5fcb,false,2018-05-01,10.5325
7042,false,2018-05-02,10.4300
f8bf,false,2018-05-03,10.5325
f46d,false,2018-05-04,10.3675
4a59,false,2018-05-07,10.1150
4c4b,false,2018-05-08,10.2025
e83b,false,2018-05-09,10.1575
0ed6,false,2018-05-10,10.2125
ed09,false,2018-05-11,10.0325
96e7,false,2018-05-14,10.1775
1218,false,2018-05-15,10.1875
a01d,false,2018-05-16,9.9975
2c88,false,2018-05-17,9.9500
6226,false,2018-05-18,9.9850
4afe,false,2018-05-21,10.2525
ab68,false,2018-05-22,10.3050
d809,false,2018-05-23,10.3925
4f25,false,2018-05-24,10.3575
810b,false,2018-05-25,10.4150
6120,false,2018-05-29,10.3050
746c,false,2018-05-30,10.2300
03cb,false,2018-05-31,10.1850
ba52,false,2018-06-01,10.2125
6c82,false,2018-06-04,10.0175
ec46,false,2018-06-05,10.0125
233d,false,2018-06-06,9.9425
558a,false,2018-06-07,9.7425
71e7,false,2018-06-08,9.6925
b3ce,false,2018-06-11,9.5375
f090,false,2018-06-12,9.5400
5a5e,false,2018-06-13,9.3600
367c,false,2018-06-14,9.2725
24f1,false,2018-06-15,9.0550
7df8,false,2018-06-18,9.0850
95d5,false,2018-06-19,8.8900
4812,false,2018-06-20,8.8950
ffdb,false,2018-06-21,8.8050
2acc,false,2018-06-22,8.9450
3c61,false,2018-06-25,8.7450
a922,false,2018-06-26,8.6840
a7d1,false,2018-06-27,8.6970
526f,false,2018-06-28,8.6455
ef68,false,2018-06-29,8.6250
8aca,false,2018-07-02,8.5350
25dd,false,2018-07-03,8.4800
716f,false,2018-07-05,8.3925
2012,false,2018-07-06,8.7750
65d3,false,2018-07-09,8.5575
4853,false,2018-07-10,8.5575
570c,false,2018-07-11,8.3300
ae32,false,2018-07-12,8.3375
5f84,false,2018-07-13,8.1875
ed6e,false,2018-07-16,8.2950
3763,false,2018-07-17,8.3950
48ff,false,2018-07-18,8.4225
3e7b,false,2018-07-19,8.4600
1567,false,2018-07-20,8.4975
ef83,false,2018-07-23,8.4775
d7c5,false,2018-07-24,8.5800
6214,false,2018-07-25,8.6075
01a6,false,2018-07-26,8.6225
e1fd,false,2018-07-27,8.7240
8113,false,2018-07-30,8.7845
ad21,false,2018-07-31,9.0775
27b2,false,2018-08-01,8.9150
4674,false,2018-08-02,8.8700
1d3b,false,2018-08-03,8.9150
4928,false,2018-08-06,8.8275
2c7a,false,2018-08-07,8.9525
059e,false,2018-08-08,8.9975
9360,false,2018-08-09,8.9300
6964,false,2018-08-10,8.5075
15a5,false,2018-08-13,8.5725
954e,false,2018-08-14,8.6825
8c1e,false,2018-08-15,8.5750
4623,false,2018-08-16,8.8550
9120,false,2018-08-17,8.8150
e7ca,false,2018-08-20,8.8175
f6c3,false,2018-08-21,8.7450
3a55,false,2018-08-22,8.5825
80c2,false,2018-08-23,8.4200
151b,false,2018-08-24,8.4200
8866,false,2018-08-27,8.3475
3bff,false,2018-08-28,8.2305
2927,false,2018-08-29,8.2835
62a7,false,2018-08-30,8.2670
d13a,false,2018-08-31,8.4140
5eef,false,2018-09-04,8.4425
4ee2,false,2018-09-05,8.3800
3737,false,2018-09-06,8.3925
a0b4,false,2018-09-07,8.4400
540c,false,2018-09-10,8.4525
48c8,false,2018-09-11,8.3175
47cf,false,2018-09-12,8.4000
2a5c,false,2018-09-13,8.3325
e7fb,false,2018-09-14,8.3050
ac77,false,2018-09-17,8.2350
ad5f,false,2018-09-18,8.1400
9d98,false,2018-09-19,8.3000
9cd2,false,2018-09-20,8.5025
b8f8,false,2018-09-21,8.4725
a348,false,2018-09-24,8.4100
de7d,false,2018-09-25,8.4575
9181,false,2018-09-26,8.5000
2662,false,2018-09-27,8.5500
d155,false,2018-09-28,8.4550
dfb5,false,2018-10-01,8.5775
3478,false,2018-10-02,8.6600
41d2,false,2018-10-03,8.6150
7422,false,2018-10-04,8.5925
ead7,false,2018-10-05,8.6900
2ce1,false,2018-10-08,8.6975
7676,false,2018-10-09,8.6300
bbea,false,2018-10-10,8.5225
8eef,false,2018-10-11,8.5825
54cb,false,2018-10-12,8.6750
2d07,false,2018-10-15,8.9150
b6af,false,2018-10-16,8.8475
249f,false,2018-10-17,8.8575
c443,false,2018-10-18,8.6350
833f,false,2018-10-19,8.5675
b014,false,2018-10-22,8.5850
3aa7,false,2018-10-23,8.5750
9723,false,2018-10-24,8.5025
378f,false,2018-10-25,8.4175
1b33,false,2018-10-26,8.4755
0f78,false,2018-10-29,8.4430
2368,false,2018-10-30,8.4160
297c,false,2018-10-31,8.4920
6db5,false,2018-11-01,8.8200
a6ec,false,2018-11-02,8.8775
61e2,false,2018-11-05,8.8575
096e,false,2018-11-06,8.8425
bcee,false,2018-11-07,8.7950
c7f2,false,2018-11-08,8.7900
edca,false,2018-11-09,8.8675
027c,false,2018-11-12,8.8325
f857,false,2018-11-13,8.7825
7191,false,2018-11-14,8.8350
cb65,false,2018-11-15,8.8875
77af,false,2018-11-16,8.9225
95dd,false,2018-11-19,8.7375
3f3b,false,2018-11-20,8.8100
2f41,false,2018-11-21,8.8300
fc27,false,2018-11-23,8.8100
2328,false,2018-11-26,8.6225
ae6f,false,2018-11-27,8.7550
becb,false,2018-11-28,8.9050
f85a,false,2018-11-29,8.8725
6a2a,false,2018-11-30,8.9475
0391,false,2018-12-03,9.0575
62d0,false,2018-12-04,9.1175
21e3,false,2018-12-05,9.1350
81bf,false,2018-12-06,9.0950
326a,false,2018-12-07,9.1675
92f9,false,2018-12-10,9.0975
8f38,false,2018-12-11,9.1500
9338,false,2018-12-12,9.2000
0f8a,false,2018-12-13,9.0700
eb3a,false,2018-12-14,9.0050
aac6,false,2018-12-17,9.0475
3915,false,2018-12-18,9.0775
af1b,false,2018-12-19,9.0000
8f22,false,2018-12-20,8.9350
8275,false,2018-12-21,8.8475
e385,false,2018-12-24,8.8400
dab4,false,2018-12-26,8.7260
41df,false,2018-12-27,8.7440
1c54,false,2018-12-28,8.9040
7461,false,2018-12-31,8.9250
ae9a,false,2019-01-02,9.0700
2a69,false,2019-01-03,9.1275
8924,false,2019-01-04,9.2150
47d8,false,2019-01-07,9.2425
667d,false,2019-01-08,9.1850
6d18,false,2019-01-09,9.2400
9f73,false,2019-01-10,9.0675
e8aa,false,2019-01-11,9.1025
99d5,false,2019-01-14,9.0350
fe8a,false,2019-01-15,8.9325
af2a,false,2019-01-16,8.9450
77b2,false,2019-01-17,9.0775
e62c,false,2019-01-18,9.1675
acac,false,2019-01-22,9.0925
543a,false,2019-01-23,9.1500
427a,false,2019-01-24,9.1600
5c66,false,2019-01-25,9.2525
e370,false,2019-01-28,9.2325
f604,false,2019-01-29,9.1900
d416,false,2019-01-30,9.2100
1e09,false,2019-01-31,9.1525
79f3,false,2019-02-01,9.1775
569c,false,2019-02-04,9.1850
9ded,false,2019-02-05,9.2025
58f8,false,2019-02-06,9.2175
52a6,false,2019-02-07,9.1325
16a3,false,2019-02-08,9.1450
910d,false,2019-02-11,9.0500
767e,false,2019-02-12,9.1750
b6d1,false,2019-02-13,9.1650
05b0,false,2019-02-14,9.0350
bf5d,false,2019-02-15,9.0750
8526,false,2019-02-19,9.0075
8697,false,2019-02-20,9.0250
51f0,false,2019-02-21,9.1100
008d,false,2019-02-22,9.1025
9bc4,false,2019-02-25,9.1440
75c1,false,2019-02-26,9.0905
d29e,false,2019-02-27,9.1145
3e02,false,2019-02-28,9.0770
e4dc,false,2019-03-01,9.1150
1ad6,false,2019-03-04,9.1600
1a7b,false,2019-03-05,9.1375
da85,false,2019-03-06,9.0200
f295,false,2019-03-07,9.0250
2e22,false,2019-03-08,8.9575
9396,false,2019-03-11,8.9000
7726,false,2019-03-12,8.9700
2901,false,2019-03-13,9.0100
