Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Brazil,Brazil,2007,EFConsPerCap,0.0917276871690176,0.688108152817407,0.592750675175879,0.0391435747414553,0.545498121128674,0.682483500530499,2.63971171156293,3A,BR
Brazil,Brazil,2008,BiocapPerCap,0.100072869045821,0,0.960575104683454,0.176518928519254,7.15045876685488,0.873829389193055,9.26145505829646,3A,BR
Brazil,Brazil,2008,EFConsPerCap,0.100072869045821,0.741926185562332,0.662994136312216,0.0407086805214709,0.513353946098554,0.715543493150268,2.77459931069066,3A,BR
Brazil,Brazil,2009,BiocapPerCap,0.0967805080465187,0,0.923584743148745,0.175602296672412,7.02491917792029,0.871251655127938,9.0921383809159,3A,BR
Brazil,Brazil,2009,EFConsPerCap,0.0967805080465187,0.679430311086222,0.594044195085002,0.0427450042283139,0.490605993344301,0.730639923039025,2.63424593482938,3A,BR
Brazil,Brazil,2010,BiocapPerCap,0.101396384796026,0,0.962181154011587,0.173462313995965,6.93049446337752,0.862570144854079,9.03010446103517,3A,BR
Brazil,Brazil,2010,EFConsPerCap,0.101396384796026,0.824809298901937,0.650179998722597,0.042267040590341,0.516193103834949,0.722781928513729,2.85762775535958,3A,BR
Brazil,Brazil,2011,BiocapPerCap,0.107996008316934,0,1.01916110355238,0.171083154492379,6.81298423552952,0.852648849670389,8.9638733515616,3A,BR
Brazil,Brazil,2011,EFConsPerCap,0.107996008316934,0.859016731572692,0.674982991738001,0.0448599642661574,0.559378419649853,0.743307261100441,2.98954137664408,3A,BR
Brazil,Brazil,2012,BiocapPerCap,0.10585322689652,0,0.993588239043527,0.169281635459888,6.70651363598899,0.845559753852725,8.82079649124165,3A,BR
Brazil,Brazil,2012,EFConsPerCap,0.10585322689652,0.868449588508849,0.61357348913511,0.045200860103266,0.589214013294547,0.721488172839802,2.94377935077809,3A,BR
Brazil,Brazil,2013,BiocapPerCap,0.114262112403575,0,1.0669906643586,0.168146469566676,6.61725844936871,0.841766307499965,8.80842400319752,3A,BR
Brazil,Brazil,2013,EFConsPerCap,0.114262112403575,0.922417337763972,0.647232235313783,0.0462738764734606,0.5484694543001,0.689180024106366,2.96783504036126,3A,BR
Brazil,Brazil,2014,BiocapPerCap,0.115289883745731,0,1.07133619660618,0.167023519054884,6.53433234235198,0.838008810183417,8.72599075194219,3A,BR
Brazil,Brazil,2014,EFConsPerCap,0.115289883745731,0.949170776294846,0.661456678361539,0.0479501604866374,0.510327701775095,0.685137595953204,2.96933279661705,3A,BR
Brazil,Brazil,2015,BiocapPerCap,0.121349575119389,0,1.12251909235316,0.166104294921256,6.42968540883485,0.835250678462302,8.67490904969095,3A,BR
Brazil,Brazil,2015,EFConsPerCap,0.121349575119389,0.830022476976529,0.628929959320447,0.042097422024121,0.452848039671547,0.706126925901376,2.78137439901341,3A,BR
Brazil,Brazil,2016,BiocapPerCap,0.111647356722839,0,1.02842120192221,0.164664824165749,6.36486475242764,0.829850175990109,8.49944831122854,3A,BR
Brazil,Brazil,2016,EFConsPerCap,0.111647356722839,0.756666461535752,0.617931554377599,0.0426479979880994,0.447150275981056,0.703912911595283,2.67995655820063,3A,BR
Brazil,Brazil,2017,BiocapPerCap,0.127177769735272,0,1.16753773333634,0.163379816121783,6.32525320781797,0.825199613632461,8.60854814064382,3A,BR
Brazil,Brazil,2017,EFConsPerCap,0.127177769735272,0.746278529947668,0.764772755750443,0.0440810369195253,0.429797993745052,0.697910363869355,2.81001844996732,3A,BR
